	name	genus	species	Size	#_contigs	Contig_N50	Longest_contig	Completness	Contamination	CheckMStatus	RNAPass	MIMAG	SLCID	eigen_index	eigen_weight	SLCCat
936	SPMP15_bin.11	Megasphaera_B	Megasphaera_B sp003467125	2763612.0	21.0	233523.0	419606.0	94.06	1.8	HIGH	True	HIGH	103	12	0.2744325142188411	Uncultivated
937	SPMP15_bin.12	Acidaminococcus	Acidaminococcus massiliensis	1751317.0	210.0	11660.0	38149.0	69.73	0.3	MEDIUM	False	MEDIUM	610	0		Isolate
938	SPMP15_bin.13	Allisonella	Allisonella histaminiformans	1653589.0	58.0	46880.0	114726.0	86.93	0.0	MEDIUM	True	MEDIUM	43	3	0.4457769716341179	Isolate
939	SPMP15_bin.16	Blautia_A	Blautia_A massiliensis	3052308.0	7.0	1613047.0	1613047.0	98.1	0.32	HIGH	True	HIGH	50	0	0.1438313300085541	Isolate
940	SPMP15_bin.2	Dialister	Dialister sp900343095	2194578.0	4.0	1272640.0	1272640.0	95.68	0.02	HIGH	True	HIGH	609	5	0.1896050441034309	Isolate
941	SPMP15_bin.20	Erysipelatoclostridium	Erysipelatoclostridium ramosum	3047948.0	21.0	315222.0	837875.0	84.55	0.0	MEDIUM	False	MEDIUM	176	3	0.289351803133639	Isolate
942	SPMP15_bin.21	Bilophila	Bilophila wadsworthia	3578400.0	291.0	21218.0	80989.0	83.85	0.0	MEDIUM	False	MEDIUM	242	14	0.1889657594522595	Isolate
943	SPMP15_bin.24	Bacteroides	Bacteroides thetaiotaomicron	5873631.0	108.0	157863.0	445315.0	82.59	6.9	MEDIUM	True	MEDIUM	214	0	0.4090294920892788	Isolate
944	SPMP15_bin.25	Acidaminococcus	Acidaminococcus intestini	2126247.0	3.0	1163963.0	1163963.0	97.31	0.0	HIGH	True	HIGH	321	17	0.176947453458536	Isolate
945	SPMP15_bin.26	Enterobacter	Enterobacter roggenkampii	4512366.0	159.0	51138.0	143628.0	77.74	0.86	MEDIUM	True	MEDIUM	86	0	0.7071067811865475	Isolate
946	SPMP15_bin.27	Anaerostipes	Anaerostipes caccae	2997687.0	13.0	719362.0	895305.0	91.95	4.7	HIGH	False	MEDIUM	372	0	0.502383791676724	Isolate
947	SPMP15_bin.31	CAG-274	CAG-274 sp900545305	2079436.0	49.0	89625.0	157968.0	90.93	1.34	HIGH	False	MEDIUM	2	1	0.3200004639333778	Uncultivated
948	SPMP15_bin.32	Longicatena		3339871.0	140.0	117408.0	438222.0	87.33	1.89	MEDIUM	False	MEDIUM	671	0		Novel
949	SPMP15_bin.39	Bifidobacterium	Bifidobacterium globosum	1673180.0	15.0	261067.0	378911.0	88.67	0.44	MEDIUM	False	MEDIUM	377	0		Isolate
950	SPMP15_bin.4	Mediterraneibacter	Mediterraneibacter torques	2450295.0	18.0	181897.0	472221.0	97.08	0.0	HIGH	False	MEDIUM	210	0	0.1834704640433562	Isolate
951	SPMP15_bin.40	Ligilactobacillus	Ligilactobacillus ruminis	2176806.0	6.0	1236480.0	1236480.0	97.51	0.52	HIGH	True	HIGH	646	17	0.1929913823319424	Isolate
952	SPMP15_bin.41	Faecalimonas	Faecalimonas sp900546325	2380426.0	85.0	49157.0	150943.0	64.36	0.32	MEDIUM	False	MEDIUM	483	0		Uncultivated
953	SPMP15_bin.44	Eggerthella	Eggerthella lenta	3163999.0	14.0	636179.0	785809.0	98.39	1.88	HIGH	True	HIGH	27	23	0.1793511664175568	Isolate
954	SPMP15_bin.45	Blautia	Blautia sp900541955	3010384.0	29.0	147532.0	370146.0	99.2	3.63	HIGH	True	HIGH	175	0	0.3172280407174041	Uncultivated
955	SPMP15_bin.48	Escherichia		3663604.0	264.0	20816.0	65738.0	62.75	1.0	MEDIUM	False	MEDIUM	236	27	0.1637450344829779	Isolate
956	SPMP15_bin.49	Longicatena	Longicatena innocuum	4337981.0	20.0	381419.0	1016510.0	98.25	3.73	HIGH	False	MEDIUM	65	3	0.3024284378778651	Isolate
957	SPMP15_bin.5	Bifidobacterium	Bifidobacterium longum	2268462.0	1.0	2268462.0	2268462.0	98.16	0.23	HIGH	False	MEDIUM	284	31	0.1087457004454538	Isolate
958	SPMP15_bin.50	Flavonifractor	Flavonifractor plautii	3112097.0	118.0	54034.0	131216.0	85.34	0.36	MEDIUM	False	MEDIUM	215	0	0.214434379130718	Isolate
959	SPMP15_bin.53	Lachnospira	Lachnospira rogosae	2718886.0	9.0	1492612.0	1492612.0	95.95	0.0	HIGH	True	HIGH	251	5	0.218916050528452	Isolate
960	SPMP15_bin.58	Enterocloster	Enterocloster sp001517625	2880090.0	93.0	56584.0	138896.0	86.63	6.95	MEDIUM	False	MEDIUM	241	4	0.3536949808430208	Isolate
961	SPMP15_bin.59	Mediterraneibacter	Mediterraneibacter faecis	2162299.0	10.0	544758.0	665614.0	61.01	0.0	MEDIUM	True	MEDIUM	48	10	0.2496440496789667	Isolate
962	SPMP15_bin.6	Limosilactobacillus	Limosilactobacillus mucosae	1993366.0	3.0	1001472.0	1001472.0	98.23	0.0	HIGH	True	HIGH	6	0	0.4506280015393945	Isolate
963	SPMP15_bin.8	Bacteroides	Bacteroides uniformis	3764310.0	26.0	284794.0	518278.0	91.38	0.74	HIGH	True	HIGH	250	24	0.1363186793391449	Isolate
964	SPMP16_bin.1	Evtepia	Evtepia gabavorous	2104070.0	11.0	525292.0	530007.0	85.57	0.67	MEDIUM	True	MEDIUM	206	1	0.2247658248552649	Uncultivated
965	SPMP16_bin.10	CAG-177	CAG-177 sp003514385	2263210.0	27.0	128539.0	405290.0	95.02	0.67	HIGH	False	MEDIUM	142	6	0.2191379396120492	Uncultivated
966	SPMP16_bin.103	Agathobaculum	Agathobaculum butyriciproducens	2692885.0	39.0	140714.0	442036.0	89.88	1.57	MEDIUM	True	MEDIUM	22	14	0.1285217640413621	Isolate
967	SPMP16_bin.104	Coprococcus	Coprococcus sp900066115	2589166.0	15.0	299665.0	653791.0	97.32	0.0	HIGH	False	MEDIUM	61	6	0.2682050816062626	Isolate
968	SPMP16_bin.105	Ruminococcus_D	Ruminococcus_D bicirculans	2551701.0	11.0	360859.0	508097.0	97.26	0.0	HIGH	True	HIGH	291	8	0.1627487467179144	Isolate
969	SPMP16_bin.106	Faecalibacterium	Faecalibacterium prausnitzii_G	1581148.0	130.0	21915.0	61590.0	55.77	2.04	MEDIUM	False	MEDIUM	62	47	0.131884400933039	Isolate
970	SPMP16_bin.107	Blautia_A	Blautia_A massiliensis	3257613.0	7.0	883845.0	1449550.0	98.42	2.85	HIGH	True	HIGH	50	15	0.1433548927997782	Isolate
971	SPMP16_bin.13	CAG-279	CAG-279 sp000437795	2584123.0	6.0	488417.0	702855.0	96.16	0.57	HIGH	True	HIGH	279	4	0.2586152870434507	Uncultivated
972	SPMP16_bin.16	Anaerostipes	Anaerostipes hadrus	2022016.0	79.0	47582.0	156213.0	65.36	0.34	MEDIUM	False	MEDIUM	154	59	0.1178789866012191	Isolate
973	SPMP16_bin.18	CAG-273	CAG-273 sp003507395	1458421.0	1.0	1458421.0	1458421.0	80.86	0.35	MEDIUM	True	MEDIUM	408	1	0.7071067811865476	Uncultivated
974	SPMP16_bin.20	CAG-217	CAG-217 sp000436335	1896202.0	6.0	447990.0	695726.0	96.31	0.0	HIGH	True	HIGH	155	3	0.213763311443467	Uncultivated
975	SPMP16_bin.21	Gemmiger	Gemmiger formicilis	2651092.0	24.0	329887.0	474686.0	94.9	0.0	HIGH	True	HIGH	338	5	0.1367247953933009	Isolate
976	SPMP16_bin.25	Lachnospira	Lachnospira rogosae	2651434.0	21.0	182370.0	351689.0	95.64	0.0	HIGH	False	MEDIUM	251	6	0.2188963196641481	Isolate
977	SPMP16_bin.3	Ruminococcus_C	Ruminococcus_C sp000980705	2042670.0	4.0	1306252.0	1306252.0	69.8	0.0	MEDIUM	True	MEDIUM	276	1	0.3168738566036959	Uncultivated
978	SPMP16_bin.31	Paraprevotella	Paraprevotella clara	3084843.0	186.0	27867.0	88461.0	77.89	0.07	MEDIUM	False	MEDIUM	46	1	0.3793097616652918	Isolate
979	SPMP16_bin.35	Alistipes	Alistipes onderdonkii	3015135.0	103.0	52388.0	186174.0	90.88	0.72	HIGH	False	MEDIUM	272	9	0.2882741807465239	Isolate
980	SPMP16_bin.38	KLE1615	KLE1615 sp900066985	3230674.0	100.0	64845.0	165785.0	95.04	3.48	HIGH	False	MEDIUM	10	21	0.1389634189091057	Uncultivated
981	SPMP16_bin.39	Catenibacterium	Catenibacterium sp000437715	2585557.0	48.0	156687.0	261500.0	98.11	2.2	HIGH	False	MEDIUM	127	7	0.2191879091190414	Uncultivated
982	SPMP16_bin.4	CAG-452		1312708.0	2.0	1310135.0	1310135.0	83.66	1.63	MEDIUM	True	MEDIUM	581	0		Uncultivated
983	SPMP16_bin.40	CAG-170	CAG-170 sp900549635	1737362.0	200.0	11375.0	53240.0	59.45	1.34	MEDIUM	False	MEDIUM	437	0		Uncultivated
984	SPMP16_bin.42	CAG-170	CAG-170 sp000432135	2564113.0	22.0	208602.0	384998.0	85.91	0.67	MEDIUM	False	MEDIUM	134	1	0.3793657010008182	Uncultivated
985	SPMP16_bin.43	Ruminococcus_E	Ruminococcus_E bromii_B	2047868.0	6.0	558655.0	636120.0	97.32	0.67	HIGH	True	HIGH	94	3	0.1674716229976988	Isolate
986	SPMP16_bin.46	Parabacteroides	Parabacteroides distasonis	3408949.0	104.0	71445.0	198260.0	72.15	2.31	MEDIUM	True	MEDIUM	102	46	0.1402998853462403	Isolate
987	SPMP16_bin.47	Faecalibacterium	Faecalibacterium prausnitzii	2904001.0	8.0	698046.0	862817.0	99.09	0.68	HIGH	True	HIGH	20	17	0.188957739276687	Isolate
988	SPMP16_bin.5	Agathobacter	Agathobacter faecis	3120224.0	12.0	329924.0	506768.0	98.25	1.76	HIGH	False	MEDIUM	309	14	0.1273212356441211	Isolate
989	SPMP16_bin.51	Desulfovibrio	Desulfovibrio fairfieldensis	3447383.0	21.0	296624.0	802668.0	99.41	0.0	HIGH	True	HIGH	320	1	0.4088180452995131	Isolate
990	SPMP16_bin.53	Prevotella	Prevotella sp900290275	3244491.0	69.0	72221.0	198424.0	95.81	0.86	HIGH	True	HIGH	629	1	0.7071067811865476	Isolate
991	SPMP16_bin.56	Faecalibacterium	Faecalibacterium prausnitzii_I	1740627.0	92.0	39510.0	81715.0	72.17	2.49	MEDIUM	False	MEDIUM	500	4	0.377900275150909	Isolate
992	SPMP16_bin.58	Ruminococcus_A	Ruminococcus_A sp003011855	1791290.0	9.0	455002.0	683803.0	62.66	0.0	MEDIUM	True	MEDIUM	314	28	0.1660669516234908	Isolate
993	SPMP16_bin.60	Escherichia	Escherichia coli_D	4394420.0	74.0	130621.0	576870.0	96.78	0.25	HIGH	True	HIGH	236	15	0.1645287213628279	Isolate
994	SPMP16_bin.62	Blautia_A	Blautia_A sp900066165	5070709.0	185.0	83020.0	298249.0	89.76	7.28	MEDIUM	True	MEDIUM	35	44	0.1366622858901398	Uncultivated
995	SPMP16_bin.66	Bifidobacterium	Bifidobacterium adolescentis	2006711.0	3.0	1588468.0	1588468.0	97.58	0.91	HIGH	True	HIGH	280	14	0.1254991254942984	Isolate
996	SPMP16_bin.7	Phocaeicola	Phocaeicola vulgatus	4551073.0	215.0	45102.0	153644.0	82.29	4.38	MEDIUM	False	MEDIUM	33	34	0.1384816681361463	Isolate
997	SPMP16_bin.71	Megamonas	Megamonas funiformis	1715677.0	36.0	92538.0	195415.0	56.3	0.0	MEDIUM	True	MEDIUM	131	29	0.1575158202680801	Isolate
998	SPMP16_bin.73	Sutterella	Sutterella wadsworthensis_A	1910986.0	183.0	17367.0	66974.0	92.08	0.0	HIGH	False	MEDIUM	200	2	0.3789635411605802	Isolate
999	SPMP16_bin.74	Parabacteroides	Parabacteroides merdae	3478126.0	165.0	34692.0	141214.0	81.72	1.65	MEDIUM	False	MEDIUM	258	14	0.204154728059929	Isolate
1000	SPMP16_bin.75	PeH17	PeH17 sp000435055	2089518.0	10.0	259057.0	658419.0	92.6	1.34	HIGH	True	HIGH	99	2	0.4093027768260026	Uncultivated
1001	SPMP16_bin.80	Blautia_A	Blautia_A sp003480185	3037038.0	23.0	306406.0	641809.0	81.73	0.63	MEDIUM	True	MEDIUM	34	19	0.1669662895170745	Isolate
1002	SPMP16_bin.81	Dialister	Dialister sp000434475	2378189.0	1.0	2378189.0	2378189.0	99.05	0.63	HIGH	True	HIGH	249	2	0.4084806638544828	Uncultivated
1003	SPMP16_bin.82	Faecalibacterium	Faecalibacterium prausnitzii_D	1818163.0	118.0	40112.0	101613.0	60.71	5.5	MEDIUM	True	MEDIUM	294	37	0.1583001456015379	Isolate
1004	SPMP16_bin.83	Fusicatenibacter	Fusicatenibacter saccharivorans	3223582.0	17.0	404769.0	712289.0	97.05	4.43	HIGH	True	HIGH	506	31	0.1115220918943818	Isolate
1005	SPMP16_bin.84	Roseburia	Roseburia intestinalis	3791535.0	280.0	25303.0	156142.0	70.1	9.65	MEDIUM	False	MEDIUM	139	21	0.2068621564799004	Isolate
1006	SPMP16_bin.85	Clostridium_Q	Clostridium_Q sp003024715	2605868.0	63.0	84894.0	286825.0	88.55	0.0	MEDIUM	True	MEDIUM	125	10	0.1801743343958129	Isolate
1007	SPMP16_bin.87	Agathobacter	Agathobacter rectalis	2355843.0	87.0	46673.0	113033.0	71.89	0.48	MEDIUM	False	MEDIUM	101	50	0.1286127414728546	Isolate
1008	SPMP16_bin.88	Prevotellamassilia	Prevotellamassilia sp900540885	2261706.0	33.0	149242.0	297292.0	77.18	0.39	MEDIUM	False	MEDIUM	403	0		Uncultivated
1009	SPMP16_bin.9	Holdemanella	Holdemanella sp002299315	2396912.0	12.0	1215019.0	1215019.0	96.23	1.65	HIGH	True	HIGH	82	6	0.2781759544619948	Uncultivated
1010	SPMP16_bin.91			2540501.0	228.0	17721.0	59097.0	68.08	0.0	MEDIUM	False	MEDIUM	181	2	0.5766955433131811	Uncultivated
1011	SPMP16_bin.93	ER4	ER4 sp900317525	1830822.0	58.0	47961.0	106857.0	92.37	2.01	HIGH	False	MEDIUM	174	1	0.3027079504029155	Uncultivated
1012	SPMP16_bin.94	Bilophila	Bilophila wadsworthia	3293257.0	241.0	23053.0	77467.0	78.9	0.34	MEDIUM	False	MEDIUM	242	6	0.1898978909161896	Isolate
1013	SPMP16_bin.95	CAG-103	CAG-103 sp900317855	1288053.0	13.0	128668.0	460701.0	53.02	0.67	MEDIUM	False	MEDIUM	683	0		Uncultivated
1014	SPMP16_bin.97	Bifidobacterium	Bifidobacterium longum	2374329.0	37.0	288413.0	598787.0	99.01	1.47	HIGH	False	MEDIUM	284	46	0.1085956132765713	Isolate
1015	SPMP16_bin.99	Acetatifactor	Acetatifactor sp900066565	3026205.0	113.0	58738.0	179616.0	81.35	5.77	MEDIUM	False	MEDIUM	13	10	0.2298441545765087	Uncultivated
1016	SPMP17_bin.1	Acidaminococcus	Acidaminococcus intestini	2009132.0	11.0	253423.0	448782.0	94.51	0.0	HIGH	False	MEDIUM	321	14	0.1769744357585292	Isolate
1017	SPMP17_bin.12	Evtepia	Evtepia gabavorous	1617246.0	196.0	9744.0	46741.0	71.86	1.57	MEDIUM	False	MEDIUM	206	5	0.2242118723685136	Uncultivated
1018	SPMP17_bin.13	Catenibacterium	Catenibacterium sp000437715	2507525.0	123.0	41137.0	136689.0	92.26	0.0	HIGH	False	MEDIUM	127	11	0.2183689649511374	Uncultivated
1019	SPMP17_bin.18	Parolsenella	Parolsenella sp900543875	1640576.0	189.0	10284.0	52895.0	88.67	3.37	MEDIUM	False	MEDIUM	525	4	0.4464062889115259	Uncultivated
1020	SPMP17_bin.19	Alistipes	Alistipes putredinis	1550479.0	233.0	7360.0	25071.0	76.68	1.44	MEDIUM	False	MEDIUM	452	36	0.1570513276164685	Isolate
1021	SPMP17_bin.2	Dialister	Dialister sp900343095	763935.0	2.0	491908.0	491908.0	56.9	0.0	MEDIUM	False	MEDIUM	609	17	0.189113248182378	Isolate
1022	SPMP17_bin.20	Blautia_A	Blautia_A wexlerae	3181637.0	144.0	40498.0	130022.0	87.86	2.53	MEDIUM	True	MEDIUM	34	26	0.1666543540143862	Isolate
1023	SPMP17_bin.22	Faecalibacterium	Faecalibacterium prausnitzii_C	2282661.0	65.0	57985.0	154330.0	83.71	0.0	MEDIUM	True	MEDIUM	54	3	0.1569108886463841	Isolate
1024	SPMP17_bin.23	Eubacterium_R	Eubacterium_R sp000436835	1842776.0	73.0	42206.0	96176.0	87.18	0.9	MEDIUM	True	MEDIUM	216	9	0.2136767902657595	Uncultivated
1025	SPMP17_bin.27	Collinsella	Collinsella stercoris	2175525.0	182.0	18710.0	77261.0	78.47	1.61	MEDIUM	False	MEDIUM	651	0		Isolate
1026	SPMP17_bin.29	Blautia_A	Blautia_A massiliensis	2743147.0	60.0	90736.0	283927.0	88.09	2.91	MEDIUM	True	MEDIUM	50	17	0.1433084704019341	Isolate
1027	SPMP17_bin.30	Gemmiger	Gemmiger sp900539695	1681084.0	305.0	6027.0	35962.0	60.47	0.89	MEDIUM	False	MEDIUM	148	10	0.3006064594799905	Uncultivated
1028	SPMP17_bin.35	Prevotella	Prevotella copri	2204690.0	239.0	11941.0	54553.0	74.74	1.46	MEDIUM	False	MEDIUM	566	11	0.2131642323363235	Isolate
1029	SPMP17_bin.38	Megasphaera_B	Megasphaera_B sp900538925	1390704.0	228.0	6601.0	27941.0	65.12	0.0	MEDIUM	False	MEDIUM	603	0		Uncultivated
1030	SPMP17_bin.39	Holdemanella	Holdemanella sp002299315	2258779.0	19.0	201084.0	464777.0	95.48	3.4	HIGH	True	HIGH	82	0	0.2786641797898451	Uncultivated
1031	SPMP17_bin.4	Bulleidia	Bulleidia sp900539965	1911802.0	155.0	19784.0	63078.0	83.81	2.4	MEDIUM	False	MEDIUM	158	5	0.4064542792061881	Uncultivated
1032	SPMP17_bin.40	Anaerobutyricum	Anaerobutyricum hallii	4851075.0	458.0	19412.0	95937.0	87.47	7.82	MEDIUM	True	MEDIUM	97	43	0.1474587655727864	Isolate
1033	SPMP17_bin.41	Collinsella		2241769.0	7.0	393426.0	560084.0	99.51	2.09	HIGH	True	HIGH	0	22	0.1764919364326724	Isolate
1034	SPMP17_bin.44	CAG-1427		1833165.0	135.0	18706.0	49851.0	91.42	3.49	HIGH	False	MEDIUM	201	1	0.7071067811865476	Uncultivated
1035	SPMP17_bin.45	Bifidobacterium	Bifidobacterium longum	2103113.0	24.0	153155.0	271207.0	88.94	1.36	MEDIUM	False	MEDIUM	284	50	0.1085740922522886	Isolate
1036	SPMP17_bin.48	CAG-177	CAG-177 sp003514385	1331349.0	16.0	181433.0	377628.0	60.8	0.0	MEDIUM	False	MEDIUM	142	15	0.2172549820209829	Uncultivated
1037	SPMP17_bin.5	Ligilactobacillus	Ligilactobacillus salivarius	1799011.0	163.0	17879.0	75598.0	72.06	3.14	MEDIUM	False	MEDIUM	340	2	0.5755109749269168	Isolate
1038	SPMP17_bin.50	Streptococcus	Streptococcus pasteurianus	1862138.0	187.0	15926.0	41839.0	83.24	4.68	MEDIUM	False	MEDIUM	244	6	0.2889455642289955	Isolate
1039	SPMP17_bin.51	Gemmiger	Gemmiger qucibialis	2325002.0	121.0	32481.0	99120.0	81.79	0.68	MEDIUM	False	MEDIUM	207	24	0.1544671116162322	Uncultivated
1040	SPMP17_bin.53	CAG-83	CAG-83 sp000431575	1610508.0	243.0	8256.0	34449.0	74.75	1.68	MEDIUM	False	MEDIUM	107	12	0.2421716204166477	Uncultivated
1041	SPMP17_bin.55	Megasphaera	Megasphaera sp000417505	2184474.0	34.0	99963.0	400534.0	96.11	0.6	HIGH	True	HIGH	220	9	0.1481248503505224	Isolate
1042	SPMP17_bin.56	Phocaeicola	Phocaeicola vulgatus	4692973.0	94.0	97781.0	298401.0	95.36	1.02	HIGH	True	HIGH	33	19	0.1393281063219885	Isolate
1043	SPMP17_bin.57	Bacteroides	Bacteroides uniformis	2561235.0	380.0	8139.0	37502.0	57.36	0.0	MEDIUM	False	MEDIUM	250	47	0.1353416107168683	Isolate
1044	SPMP17_bin.59	Fusicatenibacter	Fusicatenibacter saccharivorans	2090652.0	283.0	9686.0	39058.0	69.2	1.27	MEDIUM	False	MEDIUM	506	64	0.1106392036265141	Isolate
1045	SPMP17_bin.6	CAG-103	CAG-103 sp000432375	1598709.0	104.0	20701.0	58478.0	78.41	0.67	MEDIUM	False	MEDIUM	578	15	0.2130092734646286	Uncultivated
1046	SPMP17_bin.61	Olsenella_B	Olsenella_B sp000752675	1763665.0	278.0	7019.0	45505.0	80.3	3.06	MEDIUM	False	MEDIUM	167	7	0.2586911384852458	Isolate
1047	SPMP17_bin.63	Ruminococcus_C	Ruminococcus_C callidus	2089808.0	36.0	106573.0	250800.0	84.68	0.0	MEDIUM	False	MEDIUM	172	1	0.3338148635473145	Isolate
1048	SPMP17_bin.64	Dorea	Dorea longicatena	2776997.0	34.0	166057.0	419270.0	93.47	0.97	HIGH	True	HIGH	79	14	0.1648687537699691	Isolate
1049	SPMP17_bin.66	Negativibacillus	Negativibacillus sp000435195	1898113.0	171.0	15176.0	70526.0	90.16	1.57	HIGH	False	MEDIUM	299	0	0.35479248222858	Uncultivated
1050	SPMP17_bin.68	Ligilactobacillus	Ligilactobacillus ruminis	1717868.0	149.0	19788.0	60766.0	82.04	0.39	MEDIUM	False	MEDIUM	646	19	0.1923817917872064	Isolate
1051	SPMP17_bin.69	Faecalibacterium	Faecalibacterium prausnitzii	1867295.0	16.0	165284.0	333722.0	79.37	0.68	MEDIUM	True	MEDIUM	20	18	0.1888163157954841	Isolate
1052	SPMP17_bin.71	Mediterraneibacter	Mediterraneibacter torques	2657824.0	12.0	523044.0	593068.0	96.35	1.07	HIGH	True	HIGH	210	3	0.1832819247957855	Isolate
1053	SPMP17_bin.72	Bifidobacterium	Bifidobacterium bifidum	2190157.0	2.0	2181171.0	2181171.0	96.61	1.57	HIGH	False	MEDIUM	263	25	0.1601316508835661	Isolate
1054	SPMP17_bin.75	Collinsella	Collinsella sp900548365	1889104.0	224.0	10946.0	36771.0	81.2	1.61	MEDIUM	False	MEDIUM	476	0	0.7071067811865476	Uncultivated
1055	SPMP17_bin.77	Desulfovibrio	Desulfovibrio piger	1952588.0	329.0	6868.0	30616.0	77.21	1.18	MEDIUM	False	MEDIUM	225	4	0.3778882429953233	Isolate
1056	SPMP17_bin.9	Ruminococcus_H	Ruminococcus_H sp003531055	1886776.0	213.0	11769.0	41235.0	88.4	2.37	MEDIUM	False	MEDIUM	71	12	0.2088385269206855	Uncultivated
1057	SPMP18_bin.10	Evtepia	Evtepia gabavorous	1755346.0	22.0	101276.0	255463.0	76.31	0.0	MEDIUM	True	MEDIUM	206	2	0.2245307747800155	Uncultivated
1058	SPMP18_bin.100	Holdemanella	Holdemanella sp002299315	2378346.0	24.0	347091.0	505280.0	95.75	5.02	MEDIUM	True	MEDIUM	82	5	0.2783129165583669	Uncultivated
1059	SPMP18_bin.101	Oscillibacter	Oscillibacter sp001916835	2055312.0	130.0	24337.0	62410.0	58.66	1.17	MEDIUM	False	MEDIUM	23	4	0.407013517390595	Uncultivated
1060	SPMP18_bin.104	CAG-103		1645951.0	11.0	189009.0	476626.0	70.3	0.0	MEDIUM	False	MEDIUM	83	1	0.7071067811865476	Uncultivated
1061	SPMP18_bin.106	CAG-83	CAG-83 sp000431575	2115869.0	27.0	139965.0	499191.0	91.72	1.79	HIGH	True	HIGH	107	7	0.2429382355336604	Uncultivated
1062	SPMP18_bin.107	Alistipes	Alistipes shahii	2089126.0	141.0	22236.0	66555.0	53.45	0.0	MEDIUM	False	MEDIUM	123	14	0.2231503765401234	Isolate
1063	SPMP18_bin.108	CAG-170	CAG-170 sp000432135	1665509.0	26.0	129932.0	191984.0	54.82	1.48	MEDIUM	False	MEDIUM	134	5	0.3760900922787045	Uncultivated
1064	SPMP18_bin.110	CAG-95	CAG-95 sp000438155	3342303.0	20.0	275938.0	514363.0	94.77	1.06	HIGH	False	MEDIUM	490	0	0.5785076791476377	Uncultivated
1065	SPMP18_bin.113	Fusicatenibacter	Fusicatenibacter saccharivorans	3245120.0	35.0	191410.0	484221.0	96.52	7.28	MEDIUM	True	MEDIUM	506	16	0.1116004621282827	Isolate
1066	SPMP18_bin.12	UMGS1375	UMGS1375 sp900066615	2441641.0	7.0	1305921.0	1305921.0	87.97	1.9	MEDIUM	False	MEDIUM	104	4	0.1970052154631019	Uncultivated
1067	SPMP18_bin.120	Dorea	Dorea longicatena	2368113.0	14.0	254778.0	450027.0	81.87	0.58	MEDIUM	True	MEDIUM	79	32	0.1634185617377988	Isolate
1068	SPMP18_bin.121	Prevotella	Prevotella copri	3580754.0	7.0	1901617.0	1901617.0	97.51	3.38	HIGH	True	HIGH	566	15	0.2127590402340158	Isolate
1069	SPMP18_bin.122	CAG-110	CAG-110 sp900540635	1961831.0	105.0	29482.0	146623.0	57.37	0.0	MEDIUM	False	MEDIUM	617	0		Uncultivated
1070	SPMP18_bin.127	Klebsiella	Klebsiella pneumoniae	4867537.0	15.0	479930.0	799397.0	97.56	1.68	HIGH	True	HIGH	335	0	0.3030392947085816	Isolate
1071	SPMP18_bin.129	CAG-45	CAG-45 sp000438375	2425360.0	80.0	65674.0	146430.0	71.74	0.92	MEDIUM	False	MEDIUM	429	0		Uncultivated
1072	SPMP18_bin.133	CAG-177	CAG-177 sp000431775	1522569.0	107.0	20538.0	56972.0	59.3	0.0	MEDIUM	False	MEDIUM	407	0		Uncultivated
1073	SPMP18_bin.137	Coprococcus_A	Coprococcus_A sp900548825	2873995.0	51.0	208586.0	363757.0	92.6	5.15	MEDIUM	False	MEDIUM	156	0	0.7071067811865475	Uncultivated
1074	SPMP18_bin.138	Ruminococcus_E	Ruminococcus_E bromii_B	2156878.0	14.0	580661.0	603927.0	97.76	1.01	HIGH	True	HIGH	94	26	0.166643536955469	Isolate
1075	SPMP18_bin.139	Blautia_A	Blautia_A obeum	1797963.0	26.0	195492.0	520632.0	51.86	1.29	MEDIUM	False	MEDIUM	26	5	0.3736324673473317	Isolate
1076	SPMP18_bin.145	Akkermansia	Akkermansia muciniphila	2902373.0	15.0	474826.0	536520.0	91.84	0.0	HIGH	True	HIGH	260	6	0.258352388666188	Isolate
1077	SPMP18_bin.146	Agathobacter	Agathobacter faecis	3273771.0	10.0	354021.0	931110.0	97.64	3.93	HIGH	False	MEDIUM	309	33	0.1271811386454063	Isolate
1078	SPMP18_bin.152	CAG-488	CAG-488 sp000434055	2360908.0	15.0	427519.0	958090.0	95.41	0.67	HIGH	True	HIGH	324	2	0.5763936753834245	Uncultivated
1079	SPMP18_bin.157	Blautia_A	Blautia_A sp900066145	1839870.0	16.0	164276.0	458892.0	64.89	0.63	MEDIUM	False	MEDIUM	70	0	0.5007266089872122	Uncultivated
1080	SPMP18_bin.158	Blautia_A	Blautia_A massiliensis	2817158.0	11.0	518754.0	640688.0	90.51	3.16	HIGH	True	HIGH	50	2	0.1437996795770101	Isolate
1081	SPMP18_bin.159	Phascolarctobacterium_A	Phascolarctobacterium_A succinatutens	2244290.0	3.0	1361566.0	1361566.0	99.4	0.9	HIGH	True	HIGH	28	2	0.3173029946296459	Isolate
1082	SPMP18_bin.16	GCA-900066135	GCA-900066135 sp900543575	2747227.0	103.0	42185.0	146967.0	62.87	1.79	MEDIUM	False	MEDIUM	430	11	0.2664450539548766	Uncultivated
1083	SPMP18_bin.161	Lachnospira	Lachnospira sp003537285	2665374.0	26.0	242933.0	428298.0	81.58	0.0	MEDIUM	False	MEDIUM	29	32	0.170272493553478	Isolate
